"year","site_name","site_code","block","plot","subplot","year_trt","trt","Family","Taxon","live","local_provenance","local_lifeform","local_lifespan","functional_group","N_fixer","max_cover"
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Asparagaceae","DIPCADI VIRIDE",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Poaceae","ERAGROSTIS CURVULA var. CURVULA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,75
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Fabaceae","ERIOSEMA CORDATUM",1,"NAT","HERB","PERENNIAL","LEGUME",1,3
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Asteraceae","HELICHRYSUM MICONIIFOLIUM",1,"NAT","Herb","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Poaceae","HYPARRHENIA HIRTA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,2
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Convolvulaceae","IPOMOEA PELLITA",1,"NAT","PROSTRATE CREEPER","PERENNIAL",NA,0,20
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,6
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Solanaceae","SOLANUM AMERICANUM",1,"NAT","SHRUBLET","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Solanaceae","SOLANUM PANDURIFORME",1,"NAT","SHRUBLET","PERENNIAL","WOODY",0,7
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,10
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,5
2012,"Ukulinga","ukul.za",1,10,"B",3,"NPK","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,3
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Apiaceae","ALEPIDEA NATALENSIS",1,"NAT","Herb","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Acanthaceae","CHAETACANTHUS BURCHELLII",1,"NAT","SHRUBLET","PERENNIAL","FORB",0,10
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Commelinaceae","COMMELINA AFRICANA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Boraginaceae","CYNOGLOSSUM COERULEUM var. MANNII",1,"NAT","HERB","BIENNIAL","FORB",0,10
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Scrophulariaceae","DICLIS REPTANS",1,"NAT","HERB","PERENNIAL","FORB",0,15
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Poaceae","ERAGROSTIS CURVULA var. CURVULA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,70
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Scrophulariaceae","GRADERIA SCABRA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Asteraceae","HELICHRYSUM PILOSELLUM",1,"NAT","HERB","PERENNIAL","FORB",0,10
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Poaceae","HYPARRHENIA HIRTA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,30
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Oxalidaceae","OXALIS CORNICULATA",1,"INT","HERB","ANNUAL","FORB",0,1
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Fabaceae","RHYNCHOSIA TOTTA",1,"NAT","CREEPER","PERENNIAL","LEGUME",1,5
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Acanthaceae","RUELLIA BAURII",1,"NAT","HERB","PERENNIAL","FORB",0,5
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Asteraceae","SENECIO POLYANTHEMOIDES",1,"NAT","HERB","ANNUAL","FORB",0,1
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Rubiaceae","SPERMACOCE NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,6
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,12,"A",3,"Control","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,6
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Amaranthaceae","ACHYRANTHES ASPERA",1,"INT","SHRUBLET","PERENNIAL","WOODY",0,20
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Asteraceae","BERKHEYA UMBELLATA",1,"NAT","HERB","PERENNIAL","FORB",0,55
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Acanthaceae","CRABBEA HIRSUTA",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Poaceae","ERAGROSTIS CURVULA var. CURVULA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,25
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Convolvulaceae","IPOMOEA PELLITA",1,"NAT","PROSTRATE CREEPER","PERENNIAL",NA,0,25
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,10
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Poaceae","SETARIA NIGRIROSTRIS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,1
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,5
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Acanthaceae","THUNBERGIA ATRIPLICIFOLIA",1,"NAT","SHRUBLET","PERENNIAL","FORB",0,8
2012,"Ukulinga","ukul.za",2,15,"D",3,"NPK","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,10
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Amaranthaceae","ACHYRANTHES ASPERA",1,"INT","SHRUBLET","PERENNIAL","WOODY",0,1
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Hyacinthaceae","ALBUCA SETOSA",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Asteraceae","CONYZA FLORIBUNDA",1,"NAT","HERB","ANNUAL","FORB",0,20
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Fabaceae","CROTALARIA SP.",1,"NAT","SHRUBLET","ANNUAL","LEGUME",1,3
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Scrophulariaceae","GRADERIA SCABRA",1,"NAT","HERB","PERENNIAL","FORB",0,6
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Poaceae","HYPARRHENIA DREGIANA",1,"NAT","Grass","PERENNIAL","GRASS",0,8
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Fabaceae","RHYNCHOSIA COOPERI",1,"NAT","HERB","PERENNIAL","LEGUME",1,3
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,10
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Asteraceae","SENECIO BUPLEUROIDES",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Asteraceae","SENECIO POLYANTHEMOIDES",1,"NAT","HERB","ANNUAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Poaceae","SETARIA NIGRIROSTRIS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,95
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Araceae","STYLOCHAETON NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,19,"C",3,"NPK","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,12
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Fabaceae","ACACIA NILOTICA SSP. KRAUSSIANA",1,"NAT","HERB","PERENNIAL","LEGUME",1,1
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Asteraceae","BERKHEYA UMBELLATA",1,"NAT","HERB","PERENNIAL","FORB",0,40
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Apiaceae","CENTELLA GLABRATA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Asteraceae","GERBERA AMBIGUA",1,"NAT","HERB","PERENNIAL","FORB",0,10
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Asteraceae","HELICHRYSUM MICONIIFOLIUM",1,"NAT","Herb","PERENNIAL","FORB",0,6
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Poaceae","HYPARRHENIA HIRTA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,2
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Fabaceae","RHYNCHOSIA COOPERI",1,"NAT","HERB","PERENNIAL","LEGUME",1,25
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Acanthaceae","RUELLIA BAURII",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Asteraceae","SENECIO BUPLEUROIDES",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Poaceae","SETARIA NIGRIROSTRIS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,5
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,20
2012,"Ukulinga","ukul.za",2,20,"D",3,"Control","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,75
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Fabaceae","ACACIA NILOTICA SSP. KRAUSSIANA",1,"NAT","HERB","PERENNIAL","LEGUME",1,25
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Apiaceae","CENTELLA GLABRATA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Acanthaceae","CHAETACANTHUS BURCHELLII",1,"NAT","SHRUBLET","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Commelinaceae","COMMELINA AFRICANA",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Asteraceae","CONYZA PRIMULIFOLIA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Fabaceae","ERIOSEMA CORDATUM",1,"NAT","HERB","PERENNIAL","LEGUME",1,3
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Asteraceae","HELICHRYSUM MICONIIFOLIUM",1,"NAT","Herb","PERENNIAL","FORB",0,7
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Poaceae","HYPARRHENIA HIRTA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,5
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,18
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Asteraceae","SENECIO BUPLEUROIDES",1,"NAT","HERB","PERENNIAL","FORB",0,6
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Asteraceae","SENECIO POLYANTHEMOIDES",1,"NAT","HERB","ANNUAL","FORB",0,1
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,15
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,20
2012,"Ukulinga","ukul.za",3,22,"D",3,"Control","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,80
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Acanthaceae","CHAETACANTHUS BURCHELLII",1,"NAT","SHRUBLET","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Malvaceae","CORCHORUS ASPLENIIFOLIUS",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Scrophulariaceae","GRADERIA SCABRA",1,"NAT","HERB","PERENNIAL","FORB",0,6
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Asteraceae","HELICHRYSUM PILOSELLUM",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Fabaceae","INDIGOFERA HILARIS",1,"NAT","SHRUBLET","PERENNIAL","LEGUME",1,2
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,5
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Asteraceae","SENECIO BUPLEUROIDES",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Asteraceae","SENECIO POLYANTHEMOIDES",1,"NAT","HERB","ANNUAL","FORB",0,5
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Rubiaceae","SPERMACOCE NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,83
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,6
2012,"Ukulinga","ukul.za",3,23,"A",3,"NPK","Acanthaceae","THUNBERGIA ATRIPLICIFOLIA",1,"NAT","SHRUBLET","PERENNIAL","FORB",0,5
2012,"Ukulinga","ukul.za",3,25,"B",3,"NPK","Scrophulariaceae","GRADERIA SCABRA",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,25,"B",3,"NPK","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",3,25,"B",3,"NPK","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,5
2012,"Ukulinga","ukul.za",3,25,"B",3,"NPK","Poaceae","SETARIA NIGRIROSTRIS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,95
2012,"Ukulinga","ukul.za",3,25,"B",3,"NPK","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,65
2012,"Ukulinga","ukul.za",3,25,"B",3,"NPK","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,3
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Asteraceae","ASTER BAKERIANUS",1,"NAT","HERB","PERENNIAL","FORB",0,3
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Acanthaceae","CRABBEA HIRSUTA",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Commelinaceae","CYANOTIS SPECIOSA",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Fabaceae","ERIOSEMA CORDATUM",1,"NAT","HERB","PERENNIAL","LEGUME",1,3
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Scrophulariaceae","GRADERIA SCABRA",1,"NAT","HERB","PERENNIAL","FORB",0,5
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,5
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Poaceae","HYPARRHENIA HIRTA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,12
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Hypoxidaceae","HYPOXIS COLCHICIFOLIA",1,"NAT","TUBER","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Apocynaceae","PACHYCARPUS SCABER",1,"NAT","Herb","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Poaceae","PANICUM AEQUINERVE",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,4
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Polygalaceae","POLYGALA HOTTENTOTTA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,35
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Asteraceae","SENECIO BUPLEUROIDES",1,"NAT","HERB","PERENNIAL","FORB",0,2
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Asteraceae","SENECIO CORONATUS",1,"NAT","HERB","PERENNIAL","FORB",0,4
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Poaceae","SETARIA NIGRIROSTRIS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,8
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Rubiaceae","SPERMACOCE NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Araceae","STYLOCHAETON NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,1
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,3
2012,"Ukulinga","ukul.za",3,30,"C",3,"Control","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,35
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Amaranthaceae","ACHYRANTHES ASPERA",1,"INT","SHRUBLET","PERENNIAL","WOODY",0,40
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Caprifoliaceae","CEPHALARIA PUNGENS",1,"NAT","HERB","PERENNIAL","FORB",0,3
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Asteraceae","CIRSIUM VULGARE",1,"INT","HERB","BIENNIAL","FORB",0,7
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Acanthaceae","CRABBEA HIRSUTA",1,"NAT","HERB","PERENNIAL","FORB",0,7
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Poaceae","ERAGROSTIS CURVULA var. CURVULA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,40
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Fabaceae","ERIOSEMA CORDATUM",1,"NAT","HERB","PERENNIAL","LEGUME",1,2
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Malvaceae","HIBISCUS AETHIOPICUS",1,"NAT","HERB","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Geraniaceae","PELARGONIUM ALCHEMILLOIDES",1,"NAT","HERB","PERENNIAL","FORB",0,4
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,28
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Poaceae","SETARIA NIGRIROSTRIS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,30
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Araceae","STYLOCHAETON NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,2
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,30
2013,"Ukulinga","ukul.za",1,2,"B",4,"NPK","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,3
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Asteraceae","BERKHEYA UMBELLATA",1,"NAT","HERB","PERENNIAL","FORB",0,35
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Apiaceae","CENTELLA GLABRATA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Fabaceae","ERIOSEMA CORDATUM",1,"NAT","HERB","PERENNIAL","LEGUME",1,2
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Asteraceae","GERBERA AMBIGUA",1,"NAT","HERB","PERENNIAL","FORB",0,3
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Scrophulariaceae","GRADERIA SCABRA",1,"NAT","HERB","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Hypoxidaceae","HYPOXIS ARGENTEA",1,"NAT","TUBER","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Poaceae","PANICUM AEQUINERVE",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,2
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Fabaceae","RHYNCHOSIA TOTTA",1,"NAT","CREEPER","PERENNIAL","LEGUME",1,1
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Acanthaceae","RUELLIA BAURII",1,"NAT","HERB","PERENNIAL","FORB",0,2
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,8
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Asteraceae","SENECIO BUPLEUROIDES",1,"NAT","HERB","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Asteraceae","SENECIO CORONATUS",1,"NAT","HERB","PERENNIAL","FORB",0,2
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Poaceae","SETARIA NIGRIROSTRIS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,1
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Rubiaceae","SPERMACOCE NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,5
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,85
2013,"Ukulinga","ukul.za",1,5,"D",4,"Control","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,20
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Apiaceae","ALEPIDEA NATALENSIS",1,"NAT","Herb","PERENNIAL","FORB",0,2
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Poaceae","CYMBOPOGON CAESIUS",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,7
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Fabaceae","ERIOSEMA CORDATUM",1,"NAT","HERB","PERENNIAL","LEGUME",1,12
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Iridaceae","GLADIOLUS AURANTIACUS",1,"NAT","HERB","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Geraniaceae","PELARGONIUM ALCHEMILLOIDES",1,"NAT","HERB","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Solanaceae","PHYSALIS PERUVIANA",1,"INT","SHRUBLET","PERENNIAL","WOODY",0,15
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Dipsacaceae","SCABIOSA COLUMBARIA",1,"NAT","HERB","PERENNIAL","FORB",0,10
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Rubiaceae","SPERMACOCE NATALENSIS",1,"NAT","HERB","PERENNIAL","FORB",0,28
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Asteraceae","TAGETES MINUTA",1,"INT","Herb","ANNUAL","FORB",0,13
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Poaceae","THEMEDA TRIANDRA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,25
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Acanthaceae","THUNBERGIA ATRIPLICIFOLIA",1,"NAT","SHRUBLET","PERENNIAL","FORB",0,13
2013,"Ukulinga","ukul.za",1,8,"A",4,"Control","Poaceae","TRISTACHYA LEUCOTHRIX",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,78
2013,"Ukulinga","ukul.za",1,10,"B",4,"NPK","Asteraceae","BERKHEYA UMBELLATA",1,"NAT","HERB","PERENNIAL","FORB",0,40
2013,"Ukulinga","ukul.za",1,10,"B",4,"NPK","Commelinaceae","COMMELINA AFRICANA",1,"NAT","HERB","PERENNIAL","FORB",0,2
2013,"Ukulinga","ukul.za",1,10,"B",4,"NPK","Fabaceae","CROTALARIA SP.",1,"NAT","SHRUBLET","ANNUAL","LEGUME",1,1
2013,"Ukulinga","ukul.za",1,10,"B",4,"NPK","Asparagaceae","DIPCADI VIRIDE",1,"NAT","HERB","PERENNIAL","FORB",0,1
2013,"Ukulinga","ukul.za",1,10,"B",4,"NPK","Poaceae","ERAGROSTIS CURVULA var. CURVULA",1,"NAT","GRAMINOID","PERENNIAL","GRASS",0,75
2013,"Ukulinga","ukul.za",1,10,"B",4,"NPK","Fabaceae","ERIOSEMA CORDATUM",1,"NAT","HERB","PERENNIAL","LEGUME",1,5
